# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
0.885714       	p              	-4.13069846e+02	(7.70000000e-01 1.90000000e-01 6.90000000e-01)	1	6.08749425e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.885714       	p_rgh          	-5.60827907e+00	(4.30000000e-01 2.50000000e-01 6.70000000e-01)	1	6.85904064e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.885714       	U              	(-4.74486663e-01 -8.31525329e-01 -1.69804215e+00)	(3.30000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.64898318e+00 2.79887573e+00 8.81423592e-01)	(3.90000000e-01 2.70000000e-01 6.70000000e-01)	0
0.885714       	alpha.water    	-1.64880987e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000257e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.889286       	p              	-4.24998406e+02	(7.70000000e-01 1.90000000e-01 4.70000000e-01)	1	6.09077248e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.889286       	p_rgh          	-5.90574841e+00	(4.30000000e-01 2.50000000e-01 6.70000000e-01)	1	6.85904041e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.889286       	U              	(-4.79347569e-01 -8.31658577e-01 -1.70315079e+00)	(3.30000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.70704097e+00 2.71197888e+00 4.56570916e-01)	(3.90000000e-01 2.50000000e-01 6.70000000e-01)	0
0.889286       	alpha.water    	-1.65370040e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000261e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.892857       	p              	-4.53345529e+02	(7.50000000e-01 2.10000000e-01 6.90000000e-01)	1	6.09506648e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.892857       	p_rgh          	-6.24646208e+00	(4.30000000e-01 2.50000000e-01 6.70000000e-01)	1	6.85904121e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.892857       	U              	(-9.96957903e-01 -7.00738329e-01 -1.57863165e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.25722211e+00 2.47539720e+00 1.03361249e+00)	(3.70000000e-01 2.30000000e-01 6.70000000e-01)	0
0.892857       	alpha.water    	-1.65835646e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000259e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.896429       	p              	-4.79350221e+02	(7.50000000e-01 2.10000000e-01 6.90000000e-01)	1	6.09965785e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.896429       	p_rgh          	-6.57829845e+00	(4.30000000e-01 2.50000000e-01 6.70000000e-01)	1	6.85904097e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.896429       	U              	(-1.19984645e+00 -6.14224954e-01 -1.31273328e+00)	(2.90000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.24772934e+00 2.44261961e+00 1.12959251e+00)	(3.70000000e-01 2.30000000e-01 6.70000000e-01)	0
0.896429       	alpha.water    	-1.66275350e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000258e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.9            	p              	-4.90206931e+02	(7.50000000e-01 2.10000000e-01 6.90000000e-01)	1	6.10582135e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.9            	p_rgh          	-5.84973915e+00	(4.30000000e-01 2.50000000e-01 6.70000000e-01)	1	6.85904089e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.9            	U              	(-1.19943764e+00 -6.17422252e-01 -1.31564476e+00)	(2.90000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.18939019e+00 2.33187239e+00 1.53163910e+00)	(3.70000000e-01 2.50000000e-01 6.70000000e-01)	0
0.9            	alpha.water    	-1.66694103e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000260e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.903571       	p              	-5.04300028e+02	(7.50000000e-01 2.10000000e-01 6.90000000e-01)	1	6.11309064e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.903571       	p_rgh          	-3.33475620e+00	(4.90000000e-01 3.50000000e-01 5.10000000e-01)	1	6.85904016e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.903571       	U              	(-1.00376413e+00 -7.06728518e-01 -1.59654197e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.16923972e+00 2.25782468e+00 1.59996105e+00)	(3.70000000e-01 2.50000000e-01 6.70000000e-01)	0
0.903571       	alpha.water    	-1.67109841e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000259e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.907143       	p              	-5.05461962e+02	(7.50000000e-01 2.10000000e-01 6.90000000e-01)	1	6.12038084e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.907143       	p_rgh          	-3.14492083e+00	(4.90000000e-01 3.50000000e-01 5.10000000e-01)	1	6.85903987e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.907143       	U              	(-5.00490073e-01 -8.36131460e-01 -1.73012995e+00)	(3.30000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.64096273e+00 2.51097848e+00 6.91466608e-01)	(3.90000000e-01 2.50000000e-01 6.70000000e-01)	0
0.907143       	alpha.water    	-2.69970114e-06	(0.00000000e+00 4.70000000e-01 5.10000000e-01)	0	1.00000259e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.910714       	p              	-5.02805888e+02	(7.50000000e-01 2.10000000e-01 4.70000000e-01)	1	6.12742725e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.910714       	p_rgh          	-3.04410097e+00	(4.90000000e-01 3.50000000e-01 5.10000000e-01)	1	6.85904025e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.910714       	U              	(-1.00676717e+00 -7.11363946e-01 -1.60908394e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.60281456e+00 2.46940926e+00 7.01252875e-01)	(3.90000000e-01 2.50000000e-01 6.70000000e-01)	0
0.910714       	alpha.water    	-1.67825760e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000259e+00	(9.70000000e-01 1.30000000e-01 3.10000000e-01)	1
0.914286       	p              	-5.08490467e+02	(7.70000000e-01 2.10000000e-01 4.70000000e-01)	1	6.13056345e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.914286       	p_rgh          	-3.25402702e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85904029e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.914286       	U              	(-5.05108238e-01 -8.40351283e-01 -1.74122807e+00)	(3.30000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.56910018e+00 2.44151027e+00 6.98086701e-01)	(3.90000000e-01 2.50000000e-01 6.70000000e-01)	0
0.914286       	alpha.water    	-1.68174577e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000263e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.917857       	p              	-5.14200228e+02	(7.70000000e-01 2.10000000e-01 4.70000000e-01)	1	6.13420938e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.917857       	p_rgh          	-3.76994476e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85904106e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.917857       	U              	(-1.00892482e+00 -7.16271636e-01 -1.62120915e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.54270547e+00 2.42466532e+00 6.87597904e-01)	(3.90000000e-01 2.50000000e-01 6.70000000e-01)	0
0.917857       	alpha.water    	-1.68513159e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000268e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.921429       	p              	-5.06264844e+02	(7.70000000e-01 2.10000000e-01 4.70000000e-01)	1	6.13467112e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.921429       	p_rgh          	-4.35090963e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85904034e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.921429       	U              	(-1.00998326e+00 -7.18780544e-01 -1.62714694e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.52335908e+00 2.41315650e+00 6.73726166e-01)	(3.90000000e-01 2.50000000e-01 6.70000000e-01)	0
0.921429       	alpha.water    	-1.68851562e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000275e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.925          	p              	-4.90378689e+02	(7.30000000e-01 2.30000000e-01 6.90000000e-01)	1	6.13730182e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.925          	p_rgh          	-5.03301804e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85903980e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.925          	U              	(-1.19611443e+00 -6.36311622e-01 -1.33943053e+00)	(2.90000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.50966557e+00 2.80733591e+00 1.09689702e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.925          	alpha.water    	-1.69155413e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000279e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.928571       	p              	-5.10936500e+02	(7.30000000e-01 2.30000000e-01 6.90000000e-01)	1	6.13669696e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.928571       	p_rgh          	-5.25674708e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85904008e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.928571       	U              	(-1.01175181e+00 -7.23907252e-01 -1.63888423e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.50782855e+00 2.91738686e+00 1.73115703e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.928571       	alpha.water    	-1.69424199e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000283e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.932143       	p              	-5.24983889e+02	(7.30000000e-01 2.30000000e-01 6.90000000e-01)	1	6.13551494e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.932143       	p_rgh          	-4.99407278e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85903938e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.932143       	U              	(-1.01244045e+00 -7.26621641e-01 -1.64469340e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.60778609e+00 2.79510550e+00 1.13680871e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.932143       	alpha.water    	-1.69705640e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000285e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.935714       	p              	-5.24063126e+02	(7.30000000e-01 2.30000000e-01 6.90000000e-01)	1	6.13314414e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.935714       	p_rgh          	-5.79453605e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85903902e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.935714       	U              	(-1.01294464e+00 -7.29575023e-01 -1.65043675e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.55539952e+00 2.74640208e+00 1.72855090e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.935714       	alpha.water    	-1.69927644e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000284e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.939286       	p              	-5.18521404e+02	(7.50000000e-01 2.30000000e-01 6.90000000e-01)	1	6.13120235e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.939286       	p_rgh          	-5.09455523e+00	(4.30000000e-01 2.70000000e-01 6.70000000e-01)	1	6.85903790e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.939286       	U              	(-1.01312900e+00 -7.32673690e-01 -1.65601788e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.56099935e+00 2.67739666e+00 1.72727796e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.939286       	alpha.water    	-1.70135287e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000285e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.942857       	p              	-5.18562174e+02	(7.50000000e-01 2.30000000e-01 6.90000000e-01)	1	6.12841730e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.942857       	p_rgh          	-2.14387488e+00	(4.30000000e-01 3.70000000e-01 5.10000000e-01)	0	6.85903732e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.942857       	U              	(-1.01291276e+00 -7.35835314e-01 -1.66136019e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.54489914e+00 2.60944006e+00 1.73250649e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.942857       	alpha.water    	-1.70311179e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000284e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.946429       	p              	-5.04055126e+02	(7.50000000e-01 2.30000000e-01 6.90000000e-01)	1	6.12560806e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.946429       	p_rgh          	-1.91788258e+00	(4.10000000e-01 3.50000000e-01 6.70000000e-01)	0	6.85903712e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.946429       	U              	(-1.01221498e+00 -7.39068650e-01 -1.66646004e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.51168376e+00 2.54088052e+00 1.73877289e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.946429       	alpha.water    	-1.70454259e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000282e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.95           	p              	-4.82412379e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.12223237e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.95           	p_rgh          	-1.99174921e+00	(3.90000000e-01 3.10000000e-01 5.90000000e-01)	0	6.85903658e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.95           	U              	(-1.01107044e+00 -7.42360766e-01 -1.67128418e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.47072799e+00 2.47083808e+00 1.74412812e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.95           	alpha.water    	-1.70572381e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000279e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.953571       	p              	-4.77918903e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.11830410e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.953571       	p_rgh          	-2.10798907e+00	(3.90000000e-01 3.10000000e-01 5.90000000e-01)	0	6.85903692e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.953571       	U              	(-1.00944568e+00 -7.45792100e-01 -1.67578378e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.42771051e+00 2.39153727e+00 1.74648292e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.953571       	alpha.water    	-1.70659647e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000275e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.957143       	p              	-4.67832959e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.11421261e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.957143       	p_rgh          	-2.18898319e+00	(3.90000000e-01 3.10000000e-01 5.90000000e-01)	0	6.85903701e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.957143       	U              	(-1.19611071e+00 -6.58280928e-01 -1.36532649e+00)	(2.90000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.38931455e+00 2.29658322e+00 1.74497238e+00)	(3.70000000e-01 2.70000000e-01 6.90000000e-01)	0
0.957143       	alpha.water    	-1.70691663e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000270e+00	(8.90000000e-01 3.00000000e-02 2.90000000e-01)	1
0.960714       	p              	-4.54415978e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.10921204e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.960714       	p_rgh          	-2.02411961e+00	(3.90000000e-01 3.10000000e-01 5.90000000e-01)	0	6.85903715e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.960714       	U              	(-1.19457484e+00 -6.60720662e-01 -1.36738381e+00)	(2.90000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.50110960e+00 2.70999894e+00 1.63106598e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.960714       	alpha.water    	-1.75731404e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000265e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.964286       	p              	-4.44917804e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.10845876e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.964286       	p_rgh          	-1.94569220e+00	(3.90000000e-01 3.10000000e-01 5.90000000e-01)	0	6.85903751e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.964286       	U              	(-1.00236645e+00 -7.56752657e-01 -1.68703605e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.47827710e+00 2.62918950e+00 1.73505181e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.964286       	alpha.water    	-1.77671137e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000268e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.967857       	p              	-4.40755387e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.10967229e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.967857       	p_rgh          	-1.97654520e+00	(3.10000000e-01 2.70000000e-01 4.70000000e-01)	0	6.85903778e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.967857       	U              	(-9.99495458e-01 -7.60685208e-01 -1.69016339e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.45474446e+00 2.53441214e+00 1.83724438e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.967857       	alpha.water    	-1.79908897e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000270e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.971429       	p              	-4.24241349e+02	(7.70000000e-01 2.30000000e-01 4.70000000e-01)	1	6.11094988e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.971429       	p_rgh          	-2.02711327e+00	(3.10000000e-01 2.70000000e-01 4.70000000e-01)	0	6.85903787e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.971429       	U              	(-9.96536584e-01 -7.64734693e-01 -1.69290614e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.42851385e+00 2.42985687e+00 1.92706322e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.971429       	alpha.water    	-1.81200228e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000269e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.975          	p              	-4.17955943e+02	(7.30000000e-01 2.30000000e-01 6.70000000e-01)	1	6.11182782e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.975          	p_rgh          	-2.08579745e+00	(3.10000000e-01 2.70000000e-01 4.70000000e-01)	0	6.85903820e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.975          	U              	(-9.93537046e-01 -7.69024757e-01 -1.69517811e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.39955026e+00 2.32329716e+00 1.99027161e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.975          	alpha.water    	-1.95988309e-06	(0.00000000e+00 2.70000000e-01 3.90000000e-01)	0	1.00000266e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.978571       	p              	-4.18491808e+02	(7.30000000e-01 2.30000000e-01 6.70000000e-01)	1	6.11251534e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.978571       	p_rgh          	-2.44103220e+00	(5.90000000e-01 2.50000000e-01 6.90000000e-01)	1	6.85903805e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.978571       	U              	(-9.90531770e-01 -7.73614677e-01 -1.69701844e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.37129062e+00 2.22293406e+00 2.02531905e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.978571       	alpha.water    	-1.82402732e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000266e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.982143       	p              	-4.08456743e+02	(7.30000000e-01 2.30000000e-01 6.70000000e-01)	1	6.11442555e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.982143       	p_rgh          	-2.49300567e+00	(5.90000000e-01 2.50000000e-01 6.90000000e-01)	1	6.85903854e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.982143       	U              	(-4.69523967e-01 -9.16678088e-01 -1.84102651e+00)	(3.30000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.34690650e+00 2.12715664e+00 2.03811345e+00)	(3.70000000e-01 2.50000000e-01 6.90000000e-01)	0
0.982143       	alpha.water    	-1.82604722e-06	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000261e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.985714       	p              	-3.96322470e+02	(7.30000000e-01 2.30000000e-01 6.70000000e-01)	1	6.11569234e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.985714       	p_rgh          	-2.16784099e+00	(3.10000000e-01 2.70000000e-01 4.70000000e-01)	0	6.85903826e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
0.985714       	U              	(-9.83252940e-01 -7.83946115e-01 -1.69928787e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.26501669e+00 2.53748414e+00 1.58557885e+00)	(3.70000000e-01 2.30000000e-01 6.90000000e-01)	0
0.985714       	alpha.water    	-2.34146789e-06	(0.00000000e+00 2.70000000e-01 3.90000000e-01)	0	1.00000261e+00	(8.90000000e-01 1.90000000e-01 8.90000000e-01)	1
0.989286       	p              	-3.86447335e+02	(7.30000000e-01 2.30000000e-01 4.90000000e-01)	1	6.11810096e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
0.989286       	p_rgh          	-2.05039666e+00	(3.10000000e-01 2.70000000e-01 4.70000000e-01)	0	6.85903718e+03	(0.00000000e+00 6.90000000e-01 5.30000000e-01)	3
